62307, 61771
187462, 61493
68542, 60576
89392, 59272
36996, 59193
14457, 59044
42003, 58883
114124, 58461
113253, 58373
41545, 58235
146048, 58227
171286, 57948
210922, 57948
234492, 57380
31531, 56977
117918, 56926
155441, 56926
105485, 55764
161554, 55736
252235, 55736
205434, 55543
22562, 54949
11438, 54442
50868, 54440
7922, 54289
214662, 54204
35310, 54124
138291, 53904
24892, 53599
67770, 53268
286557, 53229
83109, 52868
187232, 52868
44613, 52545
196313, 52519
283924, 52396
34790, 51694
43069, 51460
15627, 50861
57716, 50738
9439, 50576
269485, 50525
215398, 50026
35731, 49806
6397, 49124
169669, 49044
58678, 48693
256931, 48548
196152, 47931
280484, 47895
5413, 47216
256375, 46988
217199, 46752
94149, 46677
279305, 46604
170066, 45918
6384, 45871
19059, 45871
20360, 45871
31312, 45074
11777, 43816
186156, 43726
61311, 42463
138757, 41597
161820, 39662
138764, 39394
282035, 38328
26529, 37912
192410, 37747
73304, 36927
228078, 36822
268207, 36822
146935, 36292
229278, 36292
137043, 36244
51134, 35897
85660, 35897
223884, 35897
45658, 35811
77569, 35632
86904, 35632
114925, 35632
131747, 35632
145394, 35632
198067, 35632
98852, 35219
134603, 35215
181162, 35215
7557, 34527
37076, 34527
56475, 34333
68037, 34333
116550, 34333
119077, 34333
264155, 34255
263483, 34204
96547, 34121
151798, 34121
35568, 33969
177525, 33383
104179, 33075
65985, 32789
70728, 32789
53966, 32754
59280, 32754
288727, 32748
50852, 32585
157801, 31871
284911, 31871
162133, 31756
138202, 31670
89856, 31012
48813, 30931
49003, 30860
152029, 30860
57573, 30023
155332, 30023
243394, 30023
66735, 29849
284017, 29541
242486, 29464
224915, 29303
238349, 29303
259012, 29303
239455, 28973
23144, 27669
6087, 27606
12135, 27467
133891, 27170
161963, 26086
51599, 25874
62941, 25598
33533, 25558
53186, 25529
207642, 25417
140087, 24937
24028, 24809
68243, 24809
9879, 24652
165391, 24578
39562, 24558
192097, 24538
225851, 24532
65401, 24434
167152, 24434
277351, 24366
291709, 24366
212467, 24244
251010, 24244
285690, 24244
231756, 23787
267784, 23787
99820, 23678
133364, 23678
235414, 23678
42251, 23658
62323, 23658
143273, 23635
28266, 23596
201410, 23596
223403, 23596
158320, 23477
295170, 23477
166344, 23450
168592, 23450
279711, 23450
25737, 23360
74096, 23360
80968, 23360
84197, 23360
84360, 23360
102193, 23360
131429, 23360
162856, 23360
181018, 23360
200213, 23360
108607, 23356
85391, 23307
146627, 23120
153404, 23120
55515, 23114
102832, 23061
204875, 23031
219775, 23031
35099, 23002
116316, 23002
118577, 23002
148746, 23002
148860, 23002
220420, 23002
224903, 23002
226529, 22992
296477, 22992
105618, 22932
22390, 22920
212656, 22915
277134, 22915
108008, 22869
163025, 22869
233177, 22869
33859, 22820
231195, 22792
152598, 22775
167417, 22775
178702, 22775
269710, 22775
59764, 22720
140626, 22720
31300, 22651
117153, 22594
252566, 22594
291543, 22594
180518, 22585
73308, 22579
33434, 22537
81726, 22537
200964, 22532
233775, 22532
285141, 22532
288205, 22532
222582, 22469
143860, 22467
34118, 22463
152551, 22463
77490, 22452
138264, 22444
266087, 22444
177715, 22431
205241, 22431
162235, 22427
197602, 22427
238022, 22368
63804, 22344
96060, 22341
103443, 22341
195783, 22341
236671, 22341
188597, 22276
233877, 22276
68431, 22261
85771, 22261
291104, 22261
31021, 22223
215706, 22223
217148, 22206
239539, 22190
11837, 22171
43830, 22171
2447, 22145
158154, 22145
294288, 22130
28524, 22113
74128, 22113
173041, 22113
21704, 22109
253818, 22109
33480, 22082
101183, 22034
23653, 21995
67819, 21995
65504, 21959
85003, 21959
114694, 21959
165066, 21959
187453, 21935
129514, 21927
216372, 21927
216222, 21852
11758, 21843
19974, 21843
38593, 21843
215559, 21843
217110, 21843
11925, 21809
65806, 21788
233031, 21788
216384, 21766
283843, 21766
10394, 21750
79080, 21750
70711, 21727
233192, 21666
89866, 21648
181405, 21648
288196, 21616
108804, 21539
17037, 21486
47079, 21486
112379, 21486
21669, 21325
102947, 21324
30728, 21316
52451, 21308
235436, 21308
167455, 21201
97485, 21131
210402, 21131
59017, 21113
17401, 21077
112495, 21041
191862, 21041
194525, 21041
81206, 20978
294463, 20954
157164, 20936
58362, 20895
146178, 20869
99334, 20802
56426, 20777
193438, 20777
50447, 20773
163305, 20773
272741, 20738
219371, 20602
212061, 20590
48195, 20537
125370, 20500
132787, 20500
207490, 20500
285518, 20500
198082, 20435
115562, 20368
112677, 20352
284210, 20344
43325, 20330
286853, 20319
48273, 20315
81512, 20315
35842, 20271
67915, 20248
5927, 20221
134036, 20214
204130, 20214
214297, 20214
227869, 20209
69853, 20193
167867, 20193
34605, 20178
211353, 20178
227023, 20178
56195, 20176
104771, 20176
185914, 20176
285184, 20171
15422, 20126
34277, 20126
94874, 20103
42281, 20028
217915, 20028
258299, 20028
284011, 20028
24675, 19943
79002, 19943
108626, 19943
45673, 19936
57100, 19936
254232, 19900
158637, 19880
8139, 19828
60781, 19828
141616, 19828
193055, 19828
123231, 19770
174883, 19681
234306, 19626
7254, 19591
139904, 19591
79895, 19557
32507, 19507
114135, 19507
137684, 19507
124025, 19499
150622, 19464
200607, 19439
257535, 19288
283689, 19288
165418, 19279
153508, 19264
175201, 19264
193721, 19264
261524, 19264
262158, 19264
269638, 19264
203720, 19210
251890, 19210
164658, 19172
65008, 19162
166198, 19162
291440, 19136
18779, 18984
110027, 18911
51108, 18848
175793, 18842
258756, 18825
149592, 18804
248029, 18804
70278, 18718
281544, 18638
167846, 18608
12423, 18584
257491, 18545
31544, 18519
221765, 18500
258529, 18456
21241, 18436
147552, 18431
109276, 18416
170380, 18381
274009, 18293
119854, 18275
189210, 18269
67053, 18200
75405, 18142
3464, 18088
242583, 17953
83472, 17925
219268, 17895
26707, 17879
88594, 17872
82468, 17859
118772, 17859
119586, 17859
169434, 17859
181129, 17859
273237, 17859
213870, 17832
248821, 17832
279179, 17832
19588, 17792
96210, 17719
187101, 17602
22379, 17526
8944, 17523
8212, 17479
60032, 17467
100948, 17421
144762, 17381
48397, 17369
108393, 17366
133720, 17366
144457, 17356
97442, 17338
104375, 17337
133045, 17293
123462, 17280
112336, 17272
105310, 17268
118609, 17268
146334, 17182
65381, 17139
83605, 17133
40495, 17094
142137, 17076
255167, 17066
45224, 16995
141645, 16995
183112, 16995
223639, 16995
239773, 16955
24563, 16896
104714, 16886
2714, 16867
290966, 16797
202714, 16750
26539, 16729
75814, 16729
262997, 16727
20511, 16622
66662, 16622
19174, 16560
133660, 16529
212675, 16529
69217, 16525
184269, 16459
94228, 16423
296105, 16423
257757, 16402
287271, 16402
135394, 16373
57516, 16354
203841, 16354
22870, 16334
43633, 16334
62123, 16334
164792, 16334
236448, 16334
287939, 16331
25133, 16279
112673, 16250
45107, 16230
36465, 16222
59806, 16222
107403, 16222
142212, 16222
143983, 16222
150762, 16222
159589, 16222
190466, 16222
243382, 16222
204580, 16173
117158, 16146
290203, 16097
94365, 16064
99295, 16064
209533, 16064
293053, 16064
209834, 16044
7065, 15988
70540, 15972
120888, 15972
177289, 15972
143458, 15962
84970, 15949
96202, 15949
152916, 15949
106199, 15946
14582, 15862
171577, 15851
18125, 15731
51123, 15731
105414, 15731
6827, 15723
162457, 15703
35768, 15694
80799, 15694
157429, 15694
77032, 15681
97388, 15602
235084, 15602
64417, 15594
203244, 15594
86804, 15562
123721, 15562
64631, 15560
104099, 15549
246793, 15547
128680, 15481
217837, 15403
200178, 15398
172144, 15331
21343, 15327
110720, 15314
208932, 15309
84953, 15303
185932, 15302
70056, 15266
118096, 15256
164974, 15256
210911, 15213
148960, 15211
261688, 15211
135596, 15209
74531, 15192
263867, 15192
115328, 15174
176228, 15174
208249, 15174
219407, 15174
210793, 15155
237369, 15155
205734, 15067
111359, 15038
259339, 15038
33887, 15021
44924, 14977
36924, 14943
117952, 14943
69666, 14902
102177, 14902
170126, 14902
195022, 14902
120835, 14871
131797, 14871
12375, 14825
32039, 14815
101486, 14815
103451, 14798
137245, 14792
24570, 14774
191182, 14757
101951, 14735
130350, 14735
132828, 14735
155996, 14735
158478, 14735
290189, 14735
175873, 14716
182931, 14716
198736, 14716
20196, 14685
198366, 14659
50579, 14652
