1566, 60071
81499, 60071
39721, 58545
20803, 58067
57339, 58067
544, 57036
9641, 56765
93782, 55197
119688, 52035
170053, 51854
64591, 50242
8760, 49993
29180, 49849
273058, 48859
80116, 43513
6232, 25587
42624, 25183
111337, 25183
159158, 22117
219464, 21678
52225, 21288
283110, 21245
268467, 20565
149057, 20147
52262, 20135
129804, 19789
180385, 19789
68900, 19494
180927, 19494
229289, 19494
264196, 19267
86754, 19114
267090, 19023
147265, 18675
265898, 18438
258079, 18209
214632, 18157
44797, 17893
221789, 17214
40590, 17203
139607, 17203
149402, 17203
159225, 17203
160960, 17203
177570, 17203
212226, 17203
247486, 17203
73849, 17180
206015, 17046
220483, 17046
171849, 17013
44358, 16821
82997, 16821
107300, 16821
272493, 16821
209667, 16753
244439, 16753
100614, 16694
237181, 16607
264164, 16607
118327, 16460
178581, 16460
19872, 16446
84975, 16446
273008, 16446
163234, 16441
211557, 16386
53614, 16370
149058, 16370
195279, 16266
212706, 16106
46519, 16079
108264, 15815
176284, 15815
232666, 15815
265263, 15815
186787, 15774
196059, 15664
196130, 15664
204721, 15664
237211, 15664
246708, 15664
211625, 15590
82767, 15555
217462, 15555
237897, 15555
167465, 15422
204033, 15419
190625, 15405
203410, 15009
23080, 15004
261084, 15004
180873, 14982
193494, 14982
288280, 14922
154008, 14920
22243, 14770
51806, 14765
130223, 14742
232465, 14686
266297, 14686
200679, 14562
106307, 14447
295304, 14406
181223, 14368
110893, 14278
95936, 14273
156012, 14263
295322, 14239
138004, 14201
118784, 14191
129011, 14139
187937, 14139
149261, 14087
224628, 14087
195759, 14051
185012, 13953
75960, 13914
175270, 13882
243011, 13859
252349, 13859
246752, 13760
206311, 13683
40274, 13673
152059, 13526
133107, 13399
282524, 13376
19163, 13333
244833, 13281
51304, 13194
47478, 13126
85817, 12952
57051, 12888
45504, 12819
227279, 12530
195890, 12437
190403, 12315
65036, 12244
209423, 12192
180468, 12088
253465, 12028
123076, 11976
55556, 11935
253635, 11923
101921, 11872
221734, 11798
68719, 11673
219247, 11665
79321, 11616
236475, 11616
96855, 11610
81292, 11570
202786, 11520
37712, 11128
151066, 11124
269435, 11068
184643, 11021
198479, 11021
242351, 11021
258237, 11021
289023, 11021
1045, 11014
94975, 10920
114070, 10920
139372, 10920
168959, 10920
174796, 10920
187450, 10920
191282, 10920
204876, 10920
241019, 10920
266093, 10920
267466, 10920
294053, 10920
296186, 10920
100214, 10895
24484, 10850
154642, 10850
176024, 10850
271270, 10850
15939, 10832
227371, 10787
245785, 10787
286311, 10787
285681, 10714
249810, 10705
53832, 10666
110078, 10666
111269, 10666
143194, 10666
144972, 10666
147789, 10666
182777, 10666
188542, 10666
197580, 10666
209015, 10666
209195, 10666
209200, 10666
214053, 10666
217587, 10666
237376, 10666
248381, 10666
253016, 10666
255790, 10666
258593, 10666
282826, 10666
286946, 10666
69660, 10620
98977, 10620
110758, 10620
145942, 10620
167346, 10620
192714, 10620
253442, 10620
259558, 10620
260588, 10620
275571, 10620
179532, 10610
234938, 10610
241880, 10610
262984, 10610
266832, 10610
63792, 10601
80148, 10601
85243, 10601
104794, 10601
134058, 10601
136853, 10601
138249, 10601
165905, 10601
98009, 10580
22260, 10568
81215, 10567
86734, 10567
90610, 10567
94786, 10567
96260, 10567
106921, 10567
115493, 10567
122618, 10567
124122, 10567
135166, 10567
151284, 10567
190271, 10567
285963, 10567
293009, 10567
295098, 10567
64067, 10369
83886, 10369
87045, 10369
90263, 10369
111057, 10369
123838, 10369
127935, 10369
134097, 10369
136749, 10369
139057, 10369
142006, 10369
148750, 10369
154580, 10369
161265, 10369
169442, 10369
184983, 10369
233300, 10369
251816, 10369
290539, 10369
172855, 10339
105297, 10337
164353, 10328
181278, 10328
218081, 10328
291457, 10328
119254, 10250
72052, 10212
82850, 10212
139811, 10212
143628, 10212
152867, 10212
158552, 10212
239861, 10205
68795, 10194
149943, 10194
167779, 10153
196078, 10148
94288, 10129
219959, 10129
72309, 10085
131009, 10085
281486, 10085
141036, 10060
158206, 10060
167842, 10060
177355, 10060
208827, 10060
242117, 9971
222578, 9904
242061, 9871
257230, 9871
281719, 9684
290014, 9684
63090, 9562
260519, 9562
101444, 9541
82746, 9531
85631, 9531
87356, 9531
113579, 9531
114109, 9531
170581, 9531
155809, 9521
169116, 9521
69410, 9497
169860, 9486
231059, 9486
