43503, 58969
56827, 58969
58934, 58969
75115, 58969
91607, 58969
94036, 58969
102477, 58969
104555, 58969
107923, 58969
108942, 58969
121151, 58969
122556, 58969
131802, 58969
161157, 58969
41155, 58895
47382, 58895
54837, 58895
62581, 58895
64888, 58895
65397, 58895
68263, 58895
74577, 58895
78020, 58895
82195, 58895
92795, 58895
88248, 58820
112019, 58592
119399, 58592
121262, 58592
123311, 58592
130996, 58592
134256, 58592
138014, 58592
140844, 58592
148224, 58592
159893, 58592
160470, 58592
168537, 58592
175166, 58592
178523, 58592
87838, 58456
93486, 58456
102248, 58456
168390, 58456
169946, 58456
176949, 58456
180995, 58456
188655, 58456
195763, 58456
197423, 58456
205957, 58456
231003, 58456
243675, 58456
246246, 58456
255396, 58456
258044, 58456
268092, 58456
274703, 58456
287412, 58456
102421, 57923
104535, 57923
36014, 57700
42995, 57700
79622, 57572
148371, 57572
177935, 57572
224633, 57572
241817, 57572
29033, 55780
123662, 55764
180835, 55764
207125, 55764
284409, 55764
286521, 55764
96800, 54197
31318, 53235
35526, 48969
25509, 48109
217434, 47715
20175, 27849
15591, 1649
36221, 1649
52010, 1649
72962, 1649
99436, 1649
103884, 1649
43522, 1631
146918, 1630
188912, 1627
56431, 1625
68213, 1625
69663, 1625
71060, 1625
78938, 1625
82975, 1625
118124, 1625
124801, 1625
128756, 1625
142613, 1625
148672, 1625
156492, 1625
162500, 1625
163262, 1625
171296, 1625
172077, 1625
175502, 1625
175773, 1625
176848, 1625
179317, 1625
214735, 1625
222466, 1625
227659, 1625
227728, 1625
246416, 1625
150025, 1621
203544, 1620
292223, 1620
38383, 1614
75325, 1614
76623, 1614
102103, 1614
111423, 1614
184942, 1614
247305, 1614
294409, 1614
50789, 1612
54682, 1612
55727, 1612
56852, 1612
57957, 1612
58044, 1612
66381, 1612
68921, 1612
77926, 1612
80745, 1612
82153, 1612
88120, 1612
102179, 1612
113229, 1612
118271, 1612
119891, 1612
124632, 1612
125130, 1612
132427, 1612
144541, 1612
192983, 1612
206790, 1612
266857, 1612
276365, 1612
284089, 1612
60628, 1608
126924, 1608
163008, 1608
186687, 1608
129943, 1606
225096, 1602
83393, 1599
176607, 1599
178979, 1599
201386, 1599
215213, 1599
42843, 1595
55743, 1595
56816, 1595
83408, 1595
83510, 1595
92720, 1595
133255, 1595
159519, 1595
173338, 1595
180027, 1595
241663, 1595
36644, 1594
52578, 1594
54040, 1594
70956, 1594
219747, 1594
279097, 1594
208254, 1591
62186, 1588
68887, 1588
60205, 1586
64408, 1586
70966, 1586
99650, 1586
107847, 1586
109925, 1586
134855, 1586
142129, 1586
177487, 1586
195881, 1586
199826, 1586
216577, 1586
265244, 1586
83460, 1583
25683, 1573
36967, 1573
56725, 1573
71462, 1573
85995, 1573
93362, 1573
95083, 1573
97511, 1573
97549, 1573
105865, 1573
119174, 1573
128706, 1573
136774, 1573
145462, 1573
148805, 1573
163184, 1573
188058, 1573
205242, 1573
209769, 1573
211575, 1573
212748, 1573
239961, 1573
67294, 1570
88944, 1570
112253, 1570
140309, 1570
143677, 1570
188138, 1570
193998, 1570
195596, 1570
195617, 1570
202750, 1570
252853, 1570
264109, 1570
271938, 1570
80922, 1568
123094, 1568
165217, 1568
236860, 1568
245960, 1568
248407, 1568
267284, 1568
273219, 1568
291752, 1568
22777, 1567
56758, 1567
72327, 1567
86919, 1567
88758, 1567
102047, 1567
105136, 1567
109398, 1567
117771, 1567
120609, 1567
121224, 1567
123479, 1567
126085, 1567
137836, 1567
171448, 1567
194809, 1567
203595, 1567
