174977, 68700
244548, 67618
1963, 67119
2857, 67005
189367, 66011
117108, 65914
266318, 65894
135917, 64172
31049, 63952
98041, 63845
63807, 63104
134337, 63081
3375, 62770
121058, 62770
131505, 62441
49825, 62141
64162, 61014
89973, 60671
8089, 60556
244285, 59855
8814, 59168
73168, 58936
125728, 57496
232403, 57372
11058, 57064
281249, 57064
22673, 56964
137698, 56568
150551, 56568
25391, 56360
96810, 56240
125618, 56035
248680, 55683
273805, 54946
197326, 54623
57331, 54473
256882, 54464
111106, 53108
161844, 53075
223451, 52570
218040, 51967
65576, 51884
32497, 51516
66983, 51516
205007, 50472
100789, 50317
79573, 50063
178013, 50063
103825, 49737
158103, 49620
164560, 49620
9617, 48754
144212, 48687
244776, 48275
29006, 47807
231829, 47761
1525, 47605
49127, 47560
99082, 47182
246540, 47182
238915, 47125
179840, 45123
240965, 44906
223304, 44627
179829, 44488
108448, 44329
186473, 44329
199187, 44329
40852, 43308
289728, 42650
122147, 42524
128076, 42477
71608, 41395
77566, 41395
53811, 41280
212595, 41157
100374, 40584
39015, 39640
115307, 38412
190934, 37021
121984, 36876
103618, 36643
97512, 36516
176721, 34403
127287, 33939
255228, 33302
249161, 33106
5259, 32689
54007, 30006
244969, 29775
62770, 29017
91481, 28613
50630, 27692
113781, 27692
153600, 27677
238539, 26904
114548, 26687
128490, 26687
148852, 26687
246089, 26687
248106, 26687
15801, 26673
53542, 26631
136694, 26146
222061, 26146
963, 26076
141983, 25983
59159, 25977
280599, 25508
125336, 25413
20967, 25291
22734, 24199
126462, 23853
290832, 23853
296476, 23622
232468, 23333
213964, 23195
29071, 22956
265242, 22956
75837, 22874
243476, 22874
145421, 22583
92904, 22459
183277, 22376
69148, 22121
267260, 22063
154284, 21460
10463, 20980
179124, 20980
216630, 20980
251586, 20978
1668, 20821
200188, 20787
279243, 20787
33759, 20420
70756, 20227
39593, 20002
1905, 19999
269027, 19952
176375, 19858
233138, 19715
173153, 19689
15107, 19655
116065, 19620
8037, 19550
175238, 19550
185092, 19030
249394, 18911
146370, 18847
41330, 18356
271577, 18356
90910, 18294
188203, 18294
95227, 18226
147991, 18172
163405, 18097
199554, 17948
168981, 17901
131719, 17758
98105, 17631
130290, 17465
69567, 17162
25707, 17102
139475, 16851
55816, 16676
48867, 16667
138548, 16609
154216, 16466
134615, 16380
256976, 16380
72807, 16276
113503, 16233
112838, 16106
33230, 16085
47036, 16085
119722, 16030
277060, 15562
229825, 15503
22853, 15375
92092, 15372
268611, 15372
25820, 15235
278081, 15235
280936, 15235
196561, 15153
162003, 15007
213279, 14982
40103, 14968
18084, 14924
8857, 14851
72632, 14750
265518, 14750
179157, 14671
170230, 14659
25056, 14621
59624, 14530
133293, 14530
83176, 14454
136865, 14453
29946, 14448
203078, 14369
73607, 14324
251660, 14046
266508, 14034
122014, 14033
56076, 13985
284237, 13912
143046, 13751
105394, 13744
164858, 13744
171344, 13722
154628, 13653
152041, 13645
149006, 13432
281529, 13425
156970, 13380
86762, 13358
93152, 13240
100821, 13240
63322, 13235
43338, 13156
138191, 13137
233479, 13114
90953, 13084
281962, 13064
1404, 12944
107219, 12944
80161, 12883
95250, 12843
194333, 12748
221651, 12711
15300, 12609
277253, 12557
246397, 12542
56918, 12537
167319, 12528
153598, 12507
281509, 12507
118937, 12363
78135, 12349
269992, 12313
206287, 12282
43529, 12241
262980, 12241
251587, 12158
55209, 12144
47360, 12138
61261, 12106
267941, 12087
121117, 12074
227276, 12050
193373, 12017
247663, 12017
210236, 11965
242105, 11962
230486, 11836
78799, 11831
135761, 11767
93743, 11761
185674, 11702
91885, 11685
35562, 11661
103635, 11661
3897, 11660
71108, 11620
98235, 11608
22026, 11598
105841, 11580
233417, 11580
279500, 11580
71271, 11578
260717, 11547
4912, 11536
19546, 11536
21043, 11536
29008, 11536
149096, 11536
260595, 11536
281372, 11534
2343, 11518
88302, 11518
237841, 11517
38449, 11483
150804, 11483
215469, 11483
281449, 11457
94681, 11448
282916, 11364
164276, 11348
28039, 11336
144699, 11331
6680, 11247
53344, 11188
54660, 11174
254472, 11169
100112, 11159
21263, 11157
213785, 11152
181515, 11129
189372, 11129
109733, 11124
278134, 11124
156272, 11120
97250, 11110
116224, 11083
143385, 11083
191254, 11068
68890, 11062
118365, 11062
123607, 11054
5705, 11005
19079, 11005
28436, 11005
115989, 11005
263551, 11005
121942, 10968
92260, 10953
31788, 10942
139388, 10922
190536, 10922
51963, 10917
111144, 10914
148801, 10911
84818, 10848
122225, 10848
294980, 10848
208463, 10841
72760, 10813
110827, 10801
120740, 10801
17856, 10790
205417, 10779
125934, 10766
145067, 10766
35281, 10737
28379, 10736
242239, 10736
196581, 10727
29487, 10713
267470, 10681
21590, 10646
173754, 10646
256284, 10642
168560, 10639
211681, 10633
523, 10616
155101, 10611
245429, 10601
195197, 10590
8245, 10584
99899, 10523
210841, 10518
134497, 10516
149018, 10516
197341, 10516
102430, 10504
268120, 10504
24080, 10502
181989, 10501
57832, 10493
201754, 10493
293274, 10490
103847, 10486
272461, 10481
52424, 10474
149513, 10474
8924, 10473
106127, 10471
198207, 10470
18350, 10442
182641, 10442
183331, 10442
74401, 10437
140419, 10424
60175, 10409
61393, 10409
187260, 10409
216072, 10409
178012, 10396
281121, 10393
107013, 10376
289378, 10360
138452, 10358
92991, 10347
54281, 10340
227539, 10337
278719, 10337
126077, 10327
56640, 10323
57580, 10323
113099, 10323
289170, 10323
101256, 10321
167839, 10321
205880, 10321
134029, 10309
142895, 10309
166247, 10309
278220, 10309
89461, 10306
190766, 10297
274323, 10297
30463, 10285
1854, 10258
6489, 10256
98341, 10242
275131, 10242
275658, 10242
100277, 10240
45664, 10236
102515, 10235
49919, 10229
70451, 10226
184561, 10214
269135, 10214
27712, 10205
169899, 10185
267657, 10173
15889, 10164
239123, 10157
143444, 10154
59076, 10152
191564, 10152
276264, 10152
23518, 10140
95677, 10139
204639, 10138
208420, 10138
28255, 10110
245949, 10110
232302, 10105
144283, 10089
183074, 10080
148708, 10059
159946, 10059
130498, 10057
179033, 10057
207284, 10050
84565, 10048
376, 10045
136455, 10033
189807, 10006
165402, 10003
199056, 10003
34784, 9998
106266, 9998
115959, 9998
126306, 9993
185496, 9984
61716, 9980
169702, 9980
175526, 9980
53003, 9978
296605, 9978
89331, 9970
250475, 9962
246422, 9960
168892, 9957
264557, 9956
49654, 9952
139207, 9950
68304, 9928
69100, 9928
139968, 9922
249888, 9913
290414, 9913
277861, 9890
111691, 9880
244287, 9874
134363, 9872
19908, 9868
89207, 9857
111891, 9853
202781, 9853
239027, 9853
200652, 9835
125828, 9830
208196, 9830
44779, 9824
24160, 9822
100693, 9822
150159, 9822
130422, 9820
109050, 9819
257143, 9815
124935, 9793
75543, 9783
165472, 9783
210748, 9774
61458, 9768
67887, 9768
81708, 9768
163265, 9768
180771, 9768
226613, 9768
136104, 9766
63333, 9760
205323, 9760
236096, 9760
179476, 9758
172083, 9757
61962, 9749
230016, 9739
263470, 9739
53518, 9738
250893, 9738
267267, 9738
257600, 9736
265414, 9736
189045, 9735
211756, 9735
254044, 9734
74609, 9723
135691, 9723
241792, 9722
36057, 9721
44552, 9721
57231, 9719
270229, 9715
44483, 9699
184777, 9699
198410, 9699
247903, 9699
25557, 9697
212202, 9694
132653, 9691
170145, 9680
24157, 9679
154409, 9675
256353, 9671
63460, 9643
252160, 9643
181707, 9633
117167, 9604
248862, 9598
123081, 9590
144907, 9590
33104, 9586
34120, 9584
36188, 9584
80631, 9584
122739, 9584
20693, 9583
26484, 9582
258819, 9582
286373, 9582
85304, 9579
174778, 9578
29842, 9577
36692, 9575
257256, 9575
273429, 9575
8317, 9574
61866, 9574
14399, 9568
126749, 9568
238365, 9568
32664, 9560
86713, 9560
97816, 9552
4551, 9537
26661, 9536
115808, 9529
241093, 9529
87806, 9520
63202, 9507
153383, 9507
197279, 9507
200741, 9507
215037, 9507
250190, 9504
280263, 9504
170254, 9501
194699, 9500
28312, 9475
4660, 9466
72173, 9465
168720, 9465
222130, 9464
212691, 9457
32862, 9454
211305, 9451
28657, 9450
35395, 9450
38595, 9450
52605, 9450
78895, 9450
117564, 9450
186826, 9446
217626, 9436
219253, 9433
45023, 9431
260920, 9429
28233, 9428
180788, 9428
133613, 9427
115447, 9422
172548, 9422
252204, 9422
270212, 9422
177648, 9398
19637, 9394
34788, 9394
36045, 9394
139773, 9382
148882, 9382
39851, 9381
124169, 9381
141442, 9375
187220, 9375
247353, 9370
111799, 9366
62497, 9358
118691, 9358
194873, 9358
192119, 9345
68016, 9338
65004, 9324
88971, 9324
141367, 9324
189449, 9324
241938, 9324
193018, 9319
176221, 9311
196265, 9311
215689, 9311
509, 9304
86587, 9304
162129, 9304
